routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ps-tcp,true,254094.2928039702,344665.01240694785,0.0403,0.4308312655086849
ps-tcp,true,238139.53488372095,289348.83720930235,0.043,0.6273699072206536
ps-tcp,true,198834.9514563107,305165.04854368937,0.0515,0.7878484058552235
ps-tcp,true,371014.49275362317,442101.4492753623,0.0276,0.8639195695270462
ps-tcp,true,559562.8415300547,662841.5300546448,0.0183,0.7523880411859571
ps-tcp,true,203174.60317460317,342500,0.0504,0.6690697674418604
ps-tcp,true,279019.07356948225,381471.38964577654,0.0367,0.538627269929209
ps-tcp,true,282872.92817679554,387900.55248618784,0.0362,0.3800887830229537
ps-tcp,true,109753.48338692391,133118.97106109327,0.0933,0.624748490945674
ps-tcp,true,97990.43062200958,123004.78468899522,0.1045,0.6776676507802615
ps-tcp,true,104065.0406504065,130762.19512195121,0.0984,0.4965652979314603
ps-tcp,true,93345.4876937101,113938.01276207839,0.1097,0.9021943121120254
ps-tcp,true,90061.56552330696,123430.07915567282,0.1137,0.5227205005959475
ps-tcp,true,83591.83673469388,132710.20408163266,0.1225,0.8260670731707316
ps-tcp,true,82982.17179902755,126207.45542949757,0.1234,0.7892763024528684
ps-tcp,true,87446.62681468831,121169.94022203246,0.1171,0.5336618023168347
ps-tcp,true,82182.98555377207,124735.15248796147,0.1246,0.489851235501765
ps-tcp,true,72830.72546230441,255291.60739687056,0.1406,0.6401757783405333
ps-tcp,true,83387.62214983713,101074.91856677525,0.1228,0.4533235938641344
ps-tcp,true,91674.12712623097,127439.5702775291,0.1117,0.5674932227714878
ps-tcp,true,302958.57988165686,409349.1124260356,0.0338,0.5506208213944603
ps-tcp,true,93944.95412844037,118009.1743119266,0.109,0.5970571852952098
ps-tcp,true,238694.63869463868,286666.6666666667,0.0429,0.6018989819890368
ps-tcp,true,248543.68932038834,299805.82524271845,0.0412,0.7224236752836589
ps-tcp,true,188235.29411764708,228492.64705882355,0.0544,0.6097919937205651
ps-tcp,true,1248780.487804878,1479268.2926829266,0.0082,1
ps-tcp,true,247342.99516908213,335507.2463768116,0.0414,0.9809322033898304
