routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ecmp-mptcp,true,2334152.509171208,3817764.5403711223,11.2308,0.7295065782975345
ecmp-mptcp,true,2350666.702534994,2554921.0448443764,11.1519,0.8555826720827118
ecmp-mptcp,true,2349655.364041338,2553969.901494169,11.1567,0.8644011052150667
ecmp-mptcp,true,2353093.246203009,2558884.7797206566,11.1404,0.768452345010222
ecmp-mptcp,true,2350835.3435983895,2556539.5342163555,11.1511,0.9930971452203803
ecmp-mptcp,true,2355821.1637834194,2560101.7299483265,11.1275,1
ecmp-mptcp,true,2349255.2829207964,2555459.1077733766,11.1586,0.7248726080129697
ecmp-mptcp,true,2238824.83559655,2447183.36322487,11.709,0.7690002773912001
ecmp-mptcp,true,2333549.943473655,5086197.957930156,11.2337,0.8088098663870121
ecmp-mptcp,true,2354213.253585509,2558562.2042011297,11.1351,0.8830501193317423
ecmp-mptcp,true,2332553.2766828313,2539640.877341282,11.2385,0.8166086854815784
ecmp-mptcp,true,2276721.584839458,4972961.151978878,11.5141,0.825247368490274
ecmp-mptcp,true,2350645.6241033,2557373.923959828,11.152,0.7622351751878926
ecmp-mptcp,true,2343563.6571694217,2551849.057278489,11.1857,0.7889449600113211
ecmp-mptcp,true,2341763.2187809865,3188203.28202746,11.1943,0.7241146281526506
ecmp-mptcp,true,2347130.8209549906,3831715.418983409,11.1687,0.7275223236358853
ecmp-mptcp,true,2337878.6932907635,3825150.674669354,11.2129,0.8216242623404906
ecmp-mptcp,true,2319529.9780562045,2521551.107807744,11.3016,0.8307549158953396
ecmp-mptcp,true,2354488.1352278646,2559150.335015897,11.1338,0.9840184159126791
ecmp-mptcp,true,2349718.5472016064,4471981.463554552,11.1564,0.8570022628761067
ecmp-mptcp,true,2350498.0856653545,2554641.118294225,11.1527,0.9921507975122915
ecmp-mptcp,true,2356223.4845761126,2560559.9697993817,11.1256,1
ps-mptcp,true,2262182.7564484254,5004967.6823638035,11.5881,0.9822527106236151
ps-mptcp,true,2349571.1251131566,2561221.8228751197,11.1571,0.9862236986839954
ps-mptcp,true,2303286.970732693,5105147.390895592,11.3813,0.9917672786504492
ps-mptcp,true,2348055.8566143867,2555500.8374909307,11.1643,0.9928409909486673
ps-mptcp,true,2203409.2055273512,4239906.700736308,11.8972,0.9888689924936133
ps-mptcp,true,2302882.292481091,5071470.487468485,11.3833,0.9959961945121704
ps-mptcp,true,2255273.7533982587,4956143.879693039,11.6236,0.9848626848184051
ps-mptcp,true,2347172.8522182927,3836112.6382235754,11.1685,0.9812159111311765
ps-mptcp,true,2212969.9978051293,2414774.85691131,11.8458,0.9842572192089425
ps-mptcp,true,2269586.0713574537,5041259.188073037,11.5503,0.9804002592510949
ps-mptcp,true,2330583.2147937412,5117995.199146516,11.248,0.9933719796467779
ps-mptcp,true,2265878.3666977836,5061633.99370743,11.5692,0.9790725668924838
ps-mptcp,true,2300800.449375088,5077050.449375088,11.3936,0.9754496216262019
ps-mptcp,true,2320905.8955811914,2535352.415692038,11.2949,0.9777368729848821
ps-mptcp,true,2173719.0809058268,4763840.559881258,12.0597,0.9944834541055434
ps-mptcp,true,2317581.8443829515,4442037.467620302,11.3111,0.985984147124536
ps-mptcp,true,2350477.010257514,2559537.873897138,11.1528,0.9849906490459266
ps-mptcp,true,2106352.5479293554,4674173.429540232,12.4454,0.9690283570375595
ps-mptcp,true,2324301.3193360763,5079581.146261881,11.2784,0.9899848316397727
ps-mptcp,true,2327376.037643716,5118317.219336796,11.2635,0.9910427885443192
ps-mptcp,true,2348981.621699119,2561314.7071210314,11.1599,0.989546484425522
ps-mptcp,true,2265545.4631878245,4946374.266478839,11.5709,0.9812542699300657
ps-mptcp,true,2211887.0025988054,4850036.450774579,11.8516,0.9863674262639542
ps-mptcp,true,2350624.546049623,2560826.032765129,11.1521,0.9911886744569989
ps-mptcp,true,2273325.6441164482,4981150.434036058,11.5313,0.9901859499856946
ps-mptcp,true,2207695.741150908,2417558.046504577,11.8741,0.9882185554120411
ps-mptcp,true,2296285.9145059567,5007408.5494043445,11.416,0.994311488450351
ps-mptcp,true,2242732.2348270966,2448966.856595315,11.6886,0.9939438338454736
ps-mptcp,true,2273897.505291281,4980714.236147254,11.5284,0.9777980675503471
