routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ps-mptcp,true,264517.4622855962,673965.6953916098,1.9356,0.9210206509970225
ps-mptcp,true,260546.53707190472,663759.6051091547,1.9651,0.9445354582319077
ps-mptcp,true,264613.15830275463,529215.9801540131,1.9349,0.9210394240953765
ps-mptcp,true,212960.65219199736,557147.4918891939,2.4042,0.9276307002214974
ps-mptcp,true,338646.73589523113,814675.5737813347,1.5119,0.9346842879012466
ps-mptcp,true,834964.1226353556,931991.1937377692,0.6132,1
ps-mptcp,true,408586.70497167023,937311.46756045,1.2531,0.9619352928448599
ps-mptcp,true,358192.24849587237,940856.3033440604,1.4294,0.9991198226875964
ps-mptcp,true,353176.519279851,881465.1307167,1.4497,0.9478337741653518
ps-mptcp,true,260931.60737947203,628324.3298338599,1.9622,0.9223918305597579
ps-mptcp,true,255680.39950062422,621607.9900124844,2.0025,0.9202147347306712
ps-mptcp,true,257506.41251320223,875971.4328823618,1.9883,0.9799935958009951
ps-mptcp,true,247534.32604912008,658909.7853413266,2.0684,0.9638908002752395
ps-mptcp,true,253867.51289170966,793846.6878222928,2.0168,0.948703910404039
ps-mptcp,true,238028.8238028824,608341.7015341702,2.151,0.9288440009319823
ps-mptcp,true,238350.16991760163,589907.3599925516,2.1481,0.885181871892627
ps-mptcp,true,243739.8838427116,729389.6981814719,2.1006,0.9681621588847851
ps-mptcp,true,243484.87730644856,503103.9566292563,2.1028,0.9656325658382332
ps-mptcp,true,235250.87300128653,398883.0178276052,2.1764,0.9188485899228681
ps-mptcp,true,301655.5706121487,735147.5873446062,1.6973,0.9389337962472173
ps-mptcp,true,284935.1661194279,758425.0653903945,1.7969,0.8380862263986775
ps-mptcp,true,268865.19981095416,739285.8268130021,1.9043,0.9171591225519012
ps-mptcp,true,257830.59724040687,754077.9534696344,1.9858,0.9271610150769064
ps-mptcp,true,259858.9047353195,658909.8106887277,1.9703,0.8948173422777324
ps-mptcp,true,258207.67562660747,533117.1516465782,1.9829,0.9465860645224338
ps-mptcp,true,302958.5798816568,637907.6923076924,1.69,0.9640783723803423
ps-mptcp,true,271373.29729156726,728518.577410293,1.8867,0.913190404310408
ps-mptcp,true,298768.74598821264,639929.392542452,1.7137,0.9431348148906427
ps-mptcp,true,236763.0057803468,541618.4971098265,2.1625,0.9303949586865801
ps-mptcp,true,304019.9513093047,712721.3348375987,1.6841,0.8660465356417582
ps-mptcp,true,324564.1838351823,363478.28843106184,1.5775,1
ps-mptcp,true,307396.7339097022,734286.7435158502,1.6656,0.8848982998776932
ps-mptcp,true,305817.70397801936,674489.3083263648,1.6742,0.8710580290012168
ps-mptcp,true,302761.5161729052,804790.9644610017,1.6911,0.9475645406436868
ps-mptcp,true,258077.52406875347,509500.9829124452,1.9839,0.9695112151154941
ps-mptcp,true,472979.21478060045,527699.7690531177,1.0825,1
ps-mptcp,true,311132.71754982986,708766.407389402,1.6456,0.8411125098166028
ps-mptcp,true,302976.5074856501,712643.351677614,1.6899,0.9500635032411803
ps-mptcp,true,369142.0331651045,778813.9870223504,1.387,0.9844693386493641
ps-mptcp,true,486969.7546128971,543782.5756134678,1.0514,1
ps-mptcp,true,327680,891973.12,1.5625,0.9049437165055515
ps-mptcp,true,275372.45199806377,688331.6301834023,1.8593,0.9572477173718447
ps-mptcp,true,277687.38474888814,747506.2371189933,1.8438,0.9028043414644342
ps-mptcp,true,289576.3814263899,729696.2841468243,1.7681,0.9631026785714285
ps-mptcp,true,269800.2845549876,696917.8479211677,1.8977,0.8770581589025981
ps-mptcp,true,249148.41849148416,653700.2433090024,2.055,0.9118198670901857
ps-mptcp,true,438356.1643835617,834424.6575342467,1.168,0.9804098108827746
ps-mptcp,true,373640.8085820623,760685.2514048018,1.3703,0.9591918938506997
ps-mptcp,true,291472.1621313902,763102.5845383126,1.7566,0.9012933012933012
ps-mptcp,true,274178.00149941095,671136.874799186,1.8674,0.8770261447185398
ps-mptcp,true,430288.2595176065,890753.8448609128,1.1899,0.9609724036016221
ps-mptcp,true,334553.058024046,857341.8714061683,1.5304,0.8695282262560192
ps-mptcp,true,302528.9529662019,786988.8915150083,1.6924,0.9089421069976931
ps-tcp,true,322235.5088425955,346437.78714834165,1.5889,1
ps-tcp,true,317401.27704420063,702056.9090570951,1.6131,0.9452953133671675
ps-tcp,true,347826.0869565217,767245.9239130435,1.472,0.9547131631310917
ps-tcp,true,326426.5221549251,945509.7226649665,1.5685,0.9359920010490428
ps-tcp,true,333811.44868952926,860611.553005607,1.5338,0.8825387869485462
ps-tcp,true,358593.6405659056,386770.55610029417,1.4278,1
ps-tcp,true,364335.01743399986,924652.3873905927,1.4053,0.9335997447967858
ps-tcp,true,351190.06790589204,834430.345016805,1.4579,0.918602157682364
ps-tcp,true,341378.8505134018,779455.9274569943,1.4998,0.8989138860180127
ps-tcp,true,317224.2874845105,710758.3643122676,1.614,0.9496471514173468
ps-tcp,true,336266.91186128993,788125.5746748982,1.5226,0.9708711122056812
ps-tcp,true,322641.628331968,722211.8596004789,1.5869,0.8779318544418703
ps-tcp,true,325761.91385124385,768446.9046255646,1.5717,0.9602450912480006
ps-tcp,true,331327.2503720961,786652.4299488773,1.5453,0.8737486718548086
ps-tcp,true,241577.80503916202,667810.7011418325,2.1194,0.8581427593206838
ps-tcp,true,453217.6684075419,487491.3693901036,1.1297,1
ps-tcp,true,324440.7832203282,753701.2863570115,1.5781,0.9914496260153883
ps-tcp,true,297069.9158688715,921681.4621409922,1.7235,0.8699587374622015
ps-tcp,true,281969.3798876528,672350.4791276573,1.8158,0.8892544815363608
ps-tcp,true,278943.0672841188,691660.0381367475,1.8355,0.9138978930307942
ps-tcp,true,258507.52297283654,626525.2953650409,1.9806,0.864564416903675
ps-tcp,true,279445.4753847833,740926.7547211003,1.8322,0.9321488083492293
ps-tcp,true,266403.03865965974,682648.4208335502,1.9219,0.924685020078738
ps-tcp,true,710321.8645948946,763122.9189789123,0.7208,1
ps-tcp,true,226418.43187546986,557252.9076195109,2.2613,0.967125574272588
ps-tcp,true,465623.86322299024,1164501.6369588943,1.0996,0.9438309367984983
ps-tcp,true,273621.2056434374,827347.1569046602,1.8712,0.8929263588248052
ps-tcp,true,248435.14969188216,620098.9858799553,2.0609,0.9379235414360434
ps-tcp,true,388821.3851761847,1138687.7278250305,1.3168,0.9299634622153696
ps-tcp,true,374652.42206936923,950300.0146348602,1.3666,0.9470217896697616
ps-tcp,true,324873.0964467005,935634.5177664974,1.576,0.8971027320612013
ps-tcp,true,316303.20627664175,803976.0301476493,1.6187,0.9430643890684554
ps-tcp,true,264408.18012807274,651563.7265027887,1.9364,0.9400855222606799
ps-tcp,true,259476.9916886276,658146.1585242245,1.9732,0.899438065865191
ps-tcp,true,257999.4960947342,614508.4404132024,1.9845,0.9878468933896766
ps-tcp,true,456490.727532097,1271820.6134094151,1.1216,0.955506691750682
ps-tcp,true,403308.38912957854,1584868.0582906655,1.2695,0.9667628839914036
ps-tcp,true,313360.6707876859,785132.5050492687,1.6339,0.8702544185339586
ps-tcp,true,311549.2272118778,777462.5775830596,1.6434,0.8546265301832177
ps-tcp,true,276159.6548004315,675977.3462783172,1.854,0.899036527476064
ps-tcp,true,274222.05559423706,742701.5157195651,1.8671,0.9629436933937133
ps-tcp,true,266666.6666666667,680218.75,1.92,0.9853120712684109
ps-tcp,true,267376.88652148936,663904.1203195989,1.9149,0.9313943526429443
ps-tcp,true,657421.6743708269,706714.1756548536,0.7788,1
ps-tcp,true,338445.26705446857,1051653.886832364,1.5128,0.8685854895725194
ps-tcp,true,307988.4504331087,771216.3137632338,1.6624,0.8543762869090832
ps-tcp,true,294083.85985066055,787431.3612866169,1.741,0.8875488192845873
ps-tcp,true,261277.81179832618,742678.0975709328,1.9596,0.8969436860743467
ps-tcp,true,261077.96644740197,672451.1753607669,1.9611,0.9000936498315395
ps-tcp,true,340720.0372662541,1021570.5064217742,1.5027,0.8761378070646068
ps-tcp,true,267279.1814575068,750690.1231989977,1.9156,0.8409796437062429
ps-tcp,true,282982.3688719394,723246.5594428785,1.8093,0.9636532562529495
ps-tcp,true,330727.98914798786,837710.7422001163,1.5481,0.972055162591409
ps-tcp,true,391108.39508058975,479259.79680696665,1.3091,0.946894440872581
ps-tcp,true,334662.396235048,939466.6318060004,1.5299,0.9351134419477798
ps-tcp,true,264749.98707275453,332150.05946532916,1.9339,0.9336247042202752
ps-tcp,true,298978.102189781,790478.2481751825,1.7125,0.9018303073036018
ps-tcp,true,305817.70397801936,777898.6978855573,1.6742,0.9935926515675093
ps-tcp,true,323538.7045813586,415673.3017377567,1.5825,0.9192430882402263
ps-tcp,true,275713.5164243403,688925.1480883145,1.857,0.9661927982447681
ps-tcp,true,522502.29615266866,1398120.216348607,0.9799,0.9767281646094299
ps-tcp,true,362093.35219236213,914673.2673267327,1.414,0.8515764519952588
ps-tcp,true,365270.7426696155,867983.1633017051,1.4017,0.9162880727864309
ps-tcp,true,330557.16960423527,939182.6457485958,1.5489,0.8576026075496564
ps-tcp,true,294472.8820383045,732221.7748892851,1.7387,0.9136921959117356
ps-tcp,true,298507.46268656716,753548.2742537314,1.7152,0.9413397159855721
ps-tcp,true,284713.34037702275,711287.3269198687,1.7983,0.906305864059157
ps-tcp,true,316694.5011443063,824248.159831756,1.6167,0.9237596993613089
ps-tcp,true,603916.0179287568,649430.2901627743,0.8478,1
ps-tcp,true,323702.34557754314,846733.2616804703,1.5817,0.8997950786694061
static-tcp,false,370584.8291835553,398370.7295888825,1.3816,0.2567879404299791
static-tcp,false,422407.39212936227,908103.2918076067,1.2121,0.5134510529831724
static-tcp,false,388526.33176506293,417557.2924571255,1.3178,0.25672635488205436
static-tcp,false,346086.251182912,372035.28457482764,1.4794,0.25675631547323596
static-tcp,false,387761.28445925476,416785.06513177825,1.3204,0.5135142953120334
static-tcp,false,376442.90860966104,404668.03911477095,1.3601,0.2567879404299791
static-tcp,false,331885.65502041875,356855.5130615155,1.5427,0.25
static-tcp,false,385861.7831034743,414743.3868415103,1.3269,0.2567255264915862
static-tcp,false,360157.56893640966,387115.22228474956,1.4216,0.2567571476560167
static-tcp,false,349082.97538692306,375256.69871139294,1.4667,0.25
static-tcp,false,357816.75868334615,384553.0784820742,1.4309,0.25672635488205436
static-tcp,false,361275.7550098786,388829.3818797629,1.4172,0.2570958681696029
static-tcp,false,328247.2111809206,709112.7067572766,1.5598,0.25
static-tcp,false,359046.28330995794,385967.0406732118,1.426,0.25
static-tcp,false,368186.3943621458,396077.2328491299,1.3906,0.25697269707375336
static-tcp,false,365975.69692637597,394265.189421015,1.399,0.2573422103613019
static-tcp,false,362554.8789123354,389738.7055657839,1.4122,0.2567879404299791
static-tcp,false,357442.05529181793,384196.45350460766,1.4324,0.2567571476560167
static-tcp,false,507735.0257834193,546982.3482744943,1.0084,0.25
static-tcp,false,359021.1065142697,385986.25622326625,1.4261,0.2568187332039415
static-tcp,false,333789.686420236,359290.0449833757,1.5339,0.25
static-tcp,false,333876.7525268992,358824.25823280076,1.5335,0.5
static-tcp,false,362529.20767542307,389617.6449762798,1.4123,0.25672635488205436
static-tcp,false,351310.5530396597,378466.447097571,1.4574,0.5
static-tcp,false,337753.1499439277,363599.84167821094,1.5159,0.25
static-tcp,false,393392.239723396,423141.75950825965,1.3015,0.25694190429979097
static-tcp,false,391377.4652193854,420671.91560923407,1.3082,0.25
static-tcp,false,367183.0177854274,394950.51635111874,1.3944,0.25
static-tcp,false,353737.73663120077,380260.4670443554,1.4474,0.5135758808599582
static-tcp,false,343739.5099026519,369689.82880161126,1.4895,0.25691111152582863
static-tcp,false,362657.600226661,389849.1287717807,1.4118,0.25675631547323596
static-tcp,false,353127.8019173736,379559.2799503414,1.4499,0.2567571476560167
static-tcp,false,351117.8164860787,377353.58661363326,1.4582,0.25672635488205436
static-tcp,false,350781.03590024664,377082.07728144695,1.4596,0.2567879404299791
static-tcp,false,344990.2297688835,371301.79907014355,1.4841,1
static-tcp,false,341789.0520694259,367900.53404539387,1.498,0.5142533218871305
static-tcp,false,370209.68908170646,397872.01735357917,1.383,0.25672635488205436
static-tcp,false,367051.40153416013,394572.37077926734,1.3949,1
static-tcp,false,345525.71197192604,371432.71696585236,1.4818,0.5
static-tcp,false,345176.29609654145,371057.10240679566,1.4833,0.5135758808599582
static-tcp,false,344943.7445260392,370718.18365559523,1.4843,0.25672635488205436
static-tcp,false,342727.09016667784,368424.25865185086,1.4939,0.25675631547323596
static-tcp,false,389798.2489531786,418974.49562238296,1.3135,1
static-tcp,false,373559.0252444185,401471.61826937104,1.3706,0.25672635488205436
static-tcp,false,411741.053478086,442506.63449939684,1.2435,0.5134527097641087
static-tcp,false,345642.3411867954,371558.09086613107,1.4813,0.25675631547323596
static-tcp,false,370022.40370022407,397718.4360771844,1.3837,0.2567571476560167
static-tcp,false,430541.5405314497,463544.39959636726,1.1892,0.25718824649148997
static-tcp,false,393755.2872414058,423176.95916327,1.3003,0.25672635488205436
static-tcp,false,385049.25923140557,413870.0458750094,1.3297,0.2567255264915862
static-tcp,false,358719.26014152594,385569.2566384082,1.4273,0.2567571476560167
static-tcp,false,338534.77915895265,363917.6143877281,1.5124,0.25675631547323596
static-tcp,false,357367.2087666643,384162.0716130383,1.4327,0.2567879404299791
static-tcp,false,423000.66093853273,455534.53403833444,1.2104,0.25724983203941476
static-tcp,false,360639.57174050855,387726.2802000423,1.4197,0.25
static-tcp,false,348394.12084921065,374785.65596080566,1.4696,0.25697269707375336
static-tcp,false,347142.1791307885,373125.6356363143,1.4749,0.2567571476560167
static-tcp,false,369995.6641133112,397642.0002890591,1.3838,0.25672635488205436
static-tcp,false,343947.3330646245,369691.65659008466,1.4886,0.2567571476560167
static-tcp,false,410684.2063046443,442111.97561562527,1.2467,0.2571257832530332
static-tcp,false,375945.37043835816,404375.50480945734,1.3619,0.5
static-tcp,false,361632.99901115976,388701.0877242549,1.4158,0.2567255264915862
static-tcp,false,417039.9934837501,448954.14189134154,1.2277,1
static-tcp,false,384009.600240006,413544.5886147154,1.3333,0.2572181501979825
static-tcp,false,342566.5729961194,368295.8651144119,1.4946,0.5135742089097715
static-tcp,false,341811.8699512651,367352.2932104947,1.4979,0.25
static-tcp,false,348702.58121637267,374847.78315058234,1.4683,0.5
static-tcp,false,355185.5705861949,381771.0718002081,1.4415,1
static-tcp,false,465539.1889434442,501164.75722858694,1.0998,0.2571257832530332
static-tcp,false,362118.9617370394,389176.745172926,1.4139,0.25672635488205436
ps-tcp,false,348892.67461669503,381837.81942078366,1.4675,0.8452607221297034
ps-tcp,false,347165.7173854082,382855.9804719284,1.4748,0.8429164302988684
ps-tcp,false,448061.60847116477,493232.6944954931,1.1427,0.8794423292972163
ps-tcp,false,380725.75847709697,417473.9738251041,1.3448,0.8625961822115149
ps-tcp,false,398319.5892329236,438656.4493542866,1.2854,0.8750473334947327
ps-tcp,false,400814.15374980425,442880.06888993265,1.2774,0.8644883376934549
ps-tcp,false,339342.5238600212,751717.9215270414,1.5088,0.8977139433288739
ps-tcp,false,342612.4197002141,376996.1188436831,1.4944,0.8810844202558569
ps-tcp,false,337397.0345963756,372338.71499176277,1.5175,0.9068416288430797
ps-tcp,false,520854.52695829095,559773.1434384537,0.983,1
ps-tcp,false,533666.8751302897,589477.7986241401,0.9594,0.8496769831730769
ps-tcp,false,379821.95845697325,416586.0534124629,1.348,0.8524884322512478
ps-tcp,false,419775.3545953923,460482.9056325326,1.2197,0.8216942100396765
ps-tcp,false,392547.7267499808,431922.87050525186,1.3043,0.9399622918543731
ps-tcp,false,615310.6597764692,1423054.9212834996,0.8321,0.9708349436973083
ps-tcp,false,318447.56810548576,353326.90633163333,1.6078,0.9561430379576393
ps-tcp,false,365792.66985782667,405980.5672644138,1.3997,0.9050773435608619
ps-tcp,false,432468.9585269026,485151.6175352648,1.1839,0.9100647725040087
ps-tcp,false,382260.7137524265,437151.70972077054,1.3394,0.8836825678547281
ps-tcp,false,346883.46883468836,382107.72357723577,1.476,0.9745557406396229
ps-tcp,false,345083.2378513176,382282.1325065714,1.4837,0.9484371969205456
ps-tcp,false,341948.84124757897,376211.1801242236,1.4973,0.9646324881754385
ps-tcp,false,337976.10403326957,370650.2079345171,1.5149,0.9105057987183147
ps-tcp,false,327994.87508007686,372896.2203715567,1.561,0.847155922178626
ps-tcp,false,374214.2961555328,412020.9033766993,1.3682,0.9009138155876036
ps-tcp,false,613173.6526946108,715306.5868263473,0.835,0.8539563757813528
ps-tcp,false,560911.4811568799,623190.1840490798,0.9128,0.9953491301928589
ps-tcp,false,376553.6515407811,473721.4091343679,1.3597,0.8861665245026553
ps-tcp,false,340697.36491881823,375664.7591163162,1.5028,0.9964610610815563
ps-tcp,false,336399.4743758213,372217.4770039422,1.522,0.8874426662990627
ps-tcp,false,508339.95234312944,546323.471008737,1.0072,1
ps-tcp,false,337842.29627185746,371678.65390960075,1.5155,0.9448643625408455
ps-tcp,false,338244.03778820107,376350.00330316444,1.5137,0.8917484299569842
ps-tcp,false,336465.79483472434,373229.2830387067,1.5217,0.9238571000989017
ps-tcp,false,333833.21379670076,370302.53635000327,1.5337,0.988273310688532
ps-tcp,false,322134.13866868004,357832.5154146219,1.5894,0.8832448130202509
ps-tcp,false,324934.9495462334,359411.69004252076,1.5757,0.9790015765672323
ps-tcp,false,490609.42889996164,527647.5661172862,1.0436,1
ps-tcp,false,346859.9688367997,382647.5171058871,1.4761,0.9373523007886142
ps-tcp,false,326260.11597527564,361391.70330720703,1.5693,0.9778947223218473
ps-tcp,false,326947.63729246485,361829.5019157088,1.566,0.8515759320933476
ps-tcp,false,320000,356640.625,1.6,0.9350951769163203
ps-tcp,false,394970.3000848569,878336.8047519864,1.2963,0.9478078880068198
ps-tcp,false,424614.3639077791,939951.8991540886,1.2058,0.9394297082228117
ps-tcp,false,342887.757835521,762077.4176265737,1.4932,0.8567495355962462
ps-tcp,false,364906.27895374526,400408.38144109474,1.4031,0.9675221123112532
ps-tcp,false,404519.2383661215,460280.477206289,1.2657,0.9270267775875348
ps-tcp,false,378250.5910165485,838234.3380614658,1.3536,0.8739269096847749
ps-tcp,false,372120.06686532457,870160.6221382369,1.3759,0.9670363046540783
ps-tcp,false,334378.2654127482,743350.3134796239,1.5312,0.907018298903341
ps-tcp,false,324338.02103129355,729622.4502723933,1.5786,0.9471591844800896
ps-tcp,false,333138.13520723535,366671.221289609,1.5369,0.9540931038919702
ps-tcp,false,617984.3089921544,684702.4743512372,0.8285,0.9944499177830524
ps-tcp,false,409076.38223074464,473774.36880792584,1.2516,0.9441090306967266
ps-tcp,false,358292.5122463261,795214.8355493352,1.429,0.9015320733104238
ps-tcp,false,338758.7667063649,763019.7168188434,1.5114,0.903941551754452
ps-tcp,false,344039.7795995162,376795.457599785,1.4882,0.9461465518405032
ps-tcp,false,352447.1673435671,386380.5328009912,1.4527,0.9660909885782346
ps-tcp,false,396008.97207827365,425650.08894732775,1.2929,1
ps-tcp,false,393573.67976016604,433577.5232531325,1.3009,0.8945023819945319
ps-tcp,false,358945.59730790806,394643.15759955137,1.4264,0.9026055863771927
ps-tcp,false,355802.6407227241,392939.54134815844,1.439,0.9613514414150963
ps-tcp,false,348109.8721784063,382544.87353821046,1.4708,0.9366647133639203
ps-tcp,false,341606.61862823594,374289.4315452362,1.4988,0.9941219417971228
ps-tcp,false,341447.14904968324,374268.089363121,1.4995,0.8657679088222046
ps-tcp,false,339545.0626699383,373532.064460508,1.5079,0.9495414545331939
ps-tcp,false,389738.9053817462,426238.10611250665,1.3137,0.9346440684755902
ps-tcp,false,511897.62047590484,550542.8914217156,1.0002,1
ps-tcp,false,346179.8512508451,379216.36240703176,1.479,0.9284056598776386
ps-tcp,false,345362.56323777407,380717.0320404722,1.4825,0.9439670455381693
static-tcp,true,420844.97780700313,905558.1127733027,1.2166,0.5
static-tcp,true,336687.0520155192,363529.29571907676,1.5207,0.25
static-tcp,true,417516.1053575797,448820.8431868222,1.2263,0.2567879404299791
static-tcp,true,544796.7652692063,587821.8769951054,0.9398,1
static-tcp,true,583542.284020971,628724.6409847277,0.8774,0.25737300313526423
static-tcp,true,451300.13221683557,978418.6866460996,1.1345,0.5
static-tcp,true,449833.06975926895,483618.8719030047,1.1382,0.2568187332039415
static-tcp,true,387028.49799682514,834064.5551440018,1.3229,0.2570228378312993
static-tcp,true,334400.10450003267,725701.7830318073,1.5311,0.25708187145416544
static-tcp,true,464947.3301852525,1000935.3432618962,1.1012,0.2570650753956405
static-tcp,true,382689.2891845429,825825.5474998131,1.3379,0.25735900641982684
static-tcp,true,386152.8018704276,415354.85330718756,1.3259,0.5
