routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
ecmp-mptcp,false,1838316.9705469846,2079214.5862552593,0.0713,0.5840766539540454
ecmp-mptcp,false,1830614.5251396648,2071703.9106145252,0.0716,0.6324357050276281
ecmp-mptcp,false,1859177.3049645391,2103858.156028369,0.0705,0.32022816380814206
ecmp-mptcp,false,2083815.5802861685,2357869.6343402225,0.0629,1
ecmp-mptcp,false,1867122.507122507,2112678.062678063,0.0702,0.6197556246448033
ecmp-mptcp,false,1820444.4444444445,2059333.3333333335,0.072,0.6974486340031609
ecmp-mptcp,false,1825515.3203342617,2089220.0557103064,0.0718,0.5699316109422492
ecmp-mptcp,false,1856543.909348442,2100708.2152974503,0.0706,0.6884562537136066
ecmp-mptcp,false,1788158.2537517052,2044911.3233287856,0.0733,0.7306672386226261
ecmp-mptcp,false,1797969.8216735253,2034238.6831275718,0.0729,0.6769528539604864
ecmp-mptcp,false,1965097.4512743629,2222428.7856071964,0.0667,0.6385079255685734
ecmp-mptcp,false,1817919.5561719835,2056144.2441054091,0.0721,0.6851913477537438
ecmp-mptcp,false,1843488.0450070323,2085935.3023909987,0.0711,0.6886352661491029
ecmp-mptcp,false,1522322.880371661,1780580.7200929152,0.0861,0.5800793074222061
ecmp-mptcp,false,1838316.9705469846,2080252.4544179523,0.0713,0.690872335668505
ecmp-mptcp,false,1899594.2028985505,2149217.3913043477,0.069,0.6490773486466613
ecmp-mptcp,false,1880516.49928264,2128005.7388809184,0.0697,0.6525499788821625
ecmp-mptcp,false,1820444.4444444445,2059861.1111111112,0.072,0.6545013239187996
ecmp-mptcp,false,1853917.963224894,2097538.8967468175,0.0707,0.690905702571748
ecmp-mptcp,false,2038444.7900466565,2306531.881804044,0.0643,1
ecmp-mptcp,false,1815401.6620498614,2053296.3988919668,0.0722,0.4883261304943607
ecmp-mptcp,false,1534800.9367681497,1777540.9836065574,0.0854,0.9806330749354005
ecmp-mptcp,false,1802916.0935350757,2039834.938101788,0.0727,0.8009765371818693
ecmp-mptcp,false,1838316.9705469846,2079214.5862552593,0.0713,0.8218831773628421
ecmp-mptcp,false,1830614.5251396648,2071871.5083798883,0.0716,0.7591603209694588
ecmp-mptcp,false,1830614.5251396648,2072402.2346368716,0.0716,0.7298626687128635
